interaction_id,escalated,channel,client_type,issue_type,fcr,csat_score,aht_seconds,ad_spend_recovered,sentiment,date,probabilidad_escalamiento,prediccion_050,nivel_riesgo
2578,0,Email,Business Page,Account Access,1,5,448,0.0,Negative,2025-04-20,0.20324146496977022,0,Bajo
3446,0,Voice,Business Page,Ad Billing,1,4,465,0.0,Negative,2025-04-07,0.20752582381346601,0,Bajo
8168,0,Email,Advertiser,Page Management,1,5,566,0.0,Positive,2025-04-23,0.2005109358803902,0,Bajo
6740,0,Chat,Advertiser,Ad Billing,1,3,746,483.31,Positive,2025-04-04,0.18769825523066733,0,Bajo
3253,1,Voice,Advertiser,Ad Billing,1,4,408,887.59,Neutral,2025-04-06,0.1809392678334688,0,Bajo
2004,0,Chat,Advertiser,Page Management,1,4,703,0.0,Negative,2025-04-03,0.2026225312848473,0,Bajo
545,1,Chat,Advertiser,Account Access,1,5,560,0.0,Neutral,2025-04-18,0.20350110322729417,0,Bajo
5168,0,Email,User,Content Violation,1,5,789,0.0,Positive,2025-04-01,0.17920252545700813,0,Bajo
5608,0,Chat,User,Content Violation,1,5,483,0.0,Negative,2025-04-01,0.1956972216336795,0,Bajo
2451,0,Chat,User,Account Access,1,2,488,0.0,Positive,2025-04-15,0.20887122916457554,0,Bajo
4569,0,Chat,User,Page Management,1,5,732,0.0,Negative,2025-04-12,0.21116870214595637,0,Bajo
8190,1,Email,User,Account Access,0,4,659,0.0,Neutral,2025-04-15,0.2111688657930016,0,Bajo
9570,0,Voice,Business Page,Ad Billing,1,4,639,0.0,Neutral,2025-04-01,0.19180672047452813,0,Bajo
4141,0,Email,User,Content Violation,1,5,447,0.0,Negative,2025-04-22,0.19205248910550968,0,Bajo
8115,0,Chat,Advertiser,Page Management,0,5,497,0.0,Negative,2025-04-18,0.19932464154327031,0,Bajo
3273,0,Voice,Business Page,General Support,1,3,512,0.0,Positive,2025-04-26,0.2064426458819802,0,Bajo
4300,0,Chat,User,Ad Billing,1,5,434,0.0,Positive,2025-04-18,0.1985763208265159,0,Bajo
4757,0,Email,User,General Support,1,5,587,0.0,Negative,2025-04-01,0.21799537457459853,0,Bajo
2893,0,Email,User,Ad Billing,1,4,605,0.0,Neutral,2025-04-29,0.1994375399823551,0,Bajo
1831,1,Email,Advertiser,Account Access,1,2,509,0.0,Positive,2025-04-15,0.2033070320189905,0,Bajo
470,0,Email,User,Ad Billing,1,3,673,0.0,Positive,2025-04-23,0.19943588328409556,0,Bajo
6293,0,Voice,User,Page Management,1,4,505,0.0,Negative,2025-04-23,0.220220906234954,0,Bajo
2715,1,Chat,Business Page,Account Access,1,4,672,0.0,Positive,2025-04-03,0.19275805468859736,0,Bajo
5308,0,Chat,Advertiser,Content Violation,0,4,562,0.0,Neutral,2025-04-23,0.1873352226018701,0,Bajo
6847,0,Email,Advertiser,General Support,0,4,656,0.0,Positive,2025-04-22,0.18803279810019896,0,Bajo
789,1,Voice,Advertiser,Content Violation,1,4,460,0.0,Neutral,2025-04-20,0.20618320654784786,0,Bajo
3666,0,Chat,Business Page,Page Management,0,3,619,0.0,Positive,2025-04-15,0.18580922587313842,0,Bajo
9574,0,Email,Business Page,Page Management,0,5,497,0.0,Neutral,2025-04-25,0.18951416652943978,0,Bajo
1536,1,Email,User,Ad Billing,0,5,672,0.0,Positive,2025-04-27,0.19167217185390925,0,Bajo
8689,1,Chat,Advertiser,Ad Billing,0,4,701,344.43,Negative,2025-04-17,0.19079543274872457,0,Bajo
9395,0,Chat,Advertiser,Page Management,0,3,565,0.0,Negative,2025-04-28,0.20358839002270956,0,Bajo
1531,0,Email,User,Ad Billing,1,3,709,0.0,Negative,2025-04-20,0.21149833169477614,0,Bajo
5301,0,Voice,User,Account Access,1,4,833,0.0,Negative,2025-04-18,0.19890947060156805,0,Bajo
8423,0,Email,Advertiser,Ad Billing,1,4,729,334.94,Neutral,2025-04-29,0.19462125881567802,0,Bajo
9809,0,Email,Business Page,Ad Billing,1,2,717,0.0,Neutral,2025-04-22,0.1965250628305865,0,Bajo
8128,1,Chat,Advertiser,Content Violation,0,4,497,0.0,Positive,2025-04-29,0.2025438264417557,0,Bajo
3487,0,Voice,Advertiser,Page Management,1,2,650,0.0,Positive,2025-04-12,0.21853337285223431,0,Bajo
7019,0,Voice,Business Page,General Support,1,3,541,0.0,Neutral,2025-04-07,0.2086132048523788,0,Bajo
9326,0,Chat,User,Content Violation,1,5,522,0.0,Negative,2025-04-16,0.19325459801998965,0,Bajo
8052,1,Chat,Advertiser,Content Violation,1,4,528,0.0,Positive,2025-04-16,0.1937114629643158,0,Bajo
595,0,Voice,Advertiser,Page Management,1,5,620,0.0,Positive,2025-04-13,0.20263954181232946,0,Bajo
9810,0,Voice,User,General Support,1,3,619,0.0,Neutral,2025-04-02,0.20692819026851153,0,Bajo
7692,1,Chat,Advertiser,General Support,1,5,725,0.0,Neutral,2025-04-21,0.18790057197603457,0,Bajo
8791,0,Email,Business Page,Ad Billing,1,5,586,0.0,Negative,2025-04-10,0.20460056409259408,0,Bajo
156,0,Chat,Advertiser,Ad Billing,1,5,620,864.59,Neutral,2025-04-18,0.19459458609741462,0,Bajo
3415,1,Chat,Business Page,Page Management,1,4,386,0.0,Positive,2025-04-26,0.19114537064639198,0,Bajo
9048,0,Chat,User,Account Access,1,5,754,0.0,Neutral,2025-04-12,0.19268343292999662,0,Bajo
9981,0,Voice,Advertiser,Page Management,1,4,635,0.0,Negative,2025-04-11,0.19985483028806875,0,Bajo
317,1,Voice,Advertiser,Page Management,1,5,570,0.0,Neutral,2025-04-06,0.20818899852308204,0,Bajo
286,0,Chat,Advertiser,Page Management,1,5,518,0.0,Positive,2025-04-27,0.19440229085594696,0,Bajo
6199,1,Voice,Business Page,Page Management,0,4,708,0.0,Neutral,2025-04-18,0.19436760475496961,0,Bajo
6650,0,Voice,User,Ad Billing,1,2,571,0.0,Neutral,2025-04-06,0.21617726376394558,0,Bajo
9091,0,Chat,Advertiser,Page Management,1,5,511,0.0,Neutral,2025-04-27,0.19281585562629203,0,Bajo
1837,0,Chat,Business Page,Content Violation,0,5,807,0.0,Positive,2025-04-06,0.165018893098253,0,Bajo
6470,1,Chat,Business Page,Ad Billing,1,3,752,0.0,Neutral,2025-04-02,0.1918036782526368,0,Bajo
1224,0,Chat,Business Page,General Support,1,3,531,0.0,Positive,2025-04-22,0.1876832025733635,0,Bajo
8683,0,Chat,Business Page,Account Access,0,5,700,0.0,Positive,2025-04-27,0.19030056493606795,0,Bajo
6158,0,Chat,Advertiser,Ad Billing,1,4,612,726.12,Positive,2025-04-15,0.19352783068754065,0,Bajo
6359,0,Email,User,Content Violation,1,5,608,0.0,Neutral,2025-04-11,0.17548865541242437,0,Bajo
4054,0,Chat,Advertiser,Ad Billing,1,2,669,838.51,Neutral,2025-04-01,0.1838615377635479,0,Bajo
4542,0,Chat,User,Page Management,0,5,551,0.0,Negative,2025-04-25,0.21304279198845397,0,Bajo
4306,1,Chat,Business Page,Page Management,1,1,688,0.0,Negative,2025-04-09,0.2103128930424458,0,Bajo
69,0,Chat,Business Page,Ad Billing,1,5,456,0.0,Negative,2025-04-25,0.19742316605270538,0,Bajo
3788,0,Chat,Business Page,Page Management,1,5,578,0.0,Neutral,2025-04-03,0.1883060105522214,0,Bajo
3759,0,Chat,User,Ad Billing,0,3,612,0.0,Neutral,2025-04-03,0.1926309927017259,0,Bajo
8289,0,Chat,Advertiser,Page Management,1,5,422,0.0,Positive,2025-04-16,0.19253550819809478,0,Bajo
443,0,Voice,Advertiser,Content Violation,1,3,552,0.0,Negative,2025-04-12,0.20693375607641243,0,Bajo
5462,1,Chat,Advertiser,General Support,1,5,639,0.0,Neutral,2025-04-20,0.1895421705374816,0,Bajo
3237,0,Email,Advertiser,Page Management,1,4,576,0.0,Negative,2025-04-09,0.20984576374955005,0,Bajo
7989,1,Voice,Advertiser,Account Access,1,5,537,0.0,Positive,2025-04-29,0.2171838045382896,0,Bajo
115,0,Email,User,Page Management,0,3,721,0.0,Negative,2025-04-01,0.22088539573762012,0,Bajo
710,0,Chat,Business Page,Ad Billing,1,4,833,0.0,Negative,2025-04-19,0.19602542799035017,0,Bajo
3100,0,Chat,User,Content Violation,1,5,699,0.0,Positive,2025-04-02,0.18125891316015605,0,Bajo
2447,1,Email,Business Page,Content Violation,1,4,746,0.0,Negative,2025-04-26,0.17654990955382285,0,Bajo
5865,0,Chat,Advertiser,General Support,1,2,500,0.0,Negative,2025-04-06,0.211369180874237,0,Bajo
9702,0,Chat,Business Page,Page Management,1,4,508,0.0,Neutral,2025-04-26,0.18850916739965426,0,Bajo
50,1,Chat,User,Page Management,1,3,868,0.0,Positive,2025-04-28,0.18822186950280012,0,Bajo
6651,0,Chat,User,Ad Billing,1,4,547,0.0,Neutral,2025-04-10,0.20165616509625728,0,Bajo
5159,0,Voice,Advertiser,Page Management,1,4,634,0.0,Neutral,2025-04-24,0.20071446528704442,0,Bajo
9174,0,Chat,Business Page,Page Management,1,5,479,0.0,Positive,2025-04-21,0.18941796008813414,0,Bajo
5383,1,Email,Advertiser,Content Violation,1,1,717,0.0,Negative,2025-04-19,0.19478366512679068,0,Bajo
7480,0,Chat,User,Account Access,1,5,673,0.0,Negative,2025-04-15,0.20918156360681583,0,Bajo
7022,0,Email,Advertiser,Page Management,1,4,597,0.0,Neutral,2025-04-12,0.19821082519116703,0,Bajo
9780,1,Chat,Advertiser,Page Management,1,2,683,0.0,Negative,2025-04-02,0.21067317756986195,0,Bajo
1716,0,Chat,User,General Support,1,4,545,0.0,Neutral,2025-04-05,0.2015671749183181,0,Bajo
418,0,Email,User,General Support,0,5,588,0.0,Negative,2025-04-15,0.21725750921490794,0,Bajo
6421,1,Email,Advertiser,Page Management,0,4,591,0.0,Neutral,2025-04-01,0.19544297802460542,0,Bajo
3333,0,Voice,Business Page,General Support,1,3,411,0.0,Neutral,2025-04-19,0.2092352265270151,0,Bajo
4177,0,Chat,Business Page,Account Access,1,3,637,0.0,Negative,2025-04-11,0.21084463437277712,0,Bajo
5987,0,Chat,Advertiser,General Support,1,4,742,0.0,Negative,2025-04-08,0.20418161457713693,0,Bajo
7360,0,Chat,User,Account Access,0,5,431,0.0,Negative,2025-04-08,0.21606985276386254,0,Bajo
13,0,Email,Advertiser,Page Management,1,5,778,0.0,Negative,2025-04-05,0.20909467927972636,0,Bajo
1558,1,Chat,Advertiser,Page Management,1,5,461,0.0,Negative,2025-04-07,0.20297494728476104,0,Bajo
9856,1,Voice,Advertiser,Account Access,1,1,701,0.0,Negative,2025-04-04,0.20637882229085663,0,Bajo
5898,0,Chat,Business Page,General Support,0,5,685,0.0,Neutral,2025-04-01,0.18376301781280632,0,Bajo
2102,0,Voice,Business Page,Page Management,1,3,594,0.0,Neutral,2025-04-12,0.210636452119649,0,Bajo
3494,0,Voice,Advertiser,Account Access,1,3,712,0.0,Negative,2025-04-07,0.21495134534469035,0,Bajo
5988,1,Chat,User,Page Management,0,5,535,0.0,Negative,2025-04-10,0.21265390655172164,0,Bajo
1088,1,Chat,Advertiser,General Support,1,5,568,0.0,Neutral,2025-04-01,0.19282869986870005,0,Bajo
7713,0,Email,Business Page,Page Management,0,4,616,0.0,Negative,2025-04-21,0.20537104534546408,0,Bajo
6727,0,Chat,Advertiser,General Support,1,4,574,0.0,Positive,2025-04-07,0.19200347786251679,0,Bajo
8095,0,Chat,Advertiser,Account Access,1,4,384,0.0,Negative,2025-04-25,0.21891151132433428,0,Bajo
6638,0,Chat,User,Ad Billing,1,5,552,0.0,Neutral,2025-04-07,0.20003251944139863,0,Bajo
8163,0,Chat,Business Page,General Support,0,3,737,0.0,Negative,2025-04-14,0.20410812696181105,0,Bajo
6928,0,Chat,Advertiser,General Support,0,5,503,0.0,Positive,2025-04-06,0.18868030140836015,0,Bajo
8506,0,Email,User,Page Management,1,5,430,0.0,Negative,2025-04-17,0.21353894157166384,0,Bajo
7159,1,Chat,User,Ad Billing,1,3,613,0.0,Negative,2025-04-16,0.21654222976424128,0,Bajo
5866,0,Voice,User,Ad Billing,0,4,686,0.0,Positive,2025-04-28,0.20117195227716872,0,Bajo
6785,0,Email,Advertiser,Content Violation,1,5,509,0.0,Positive,2025-04-28,0.18899024700744646,0,Bajo
8774,0,Email,Advertiser,Content Violation,1,5,608,0.0,Neutral,2025-04-22,0.17679529245456782,0,Bajo
9813,0,Chat,User,General Support,0,5,800,0.0,Negative,2025-04-05,0.21645693723019124,0,Bajo
198,0,Chat,Advertiser,Ad Billing,1,4,586,526.71,Neutral,2025-04-09,0.1950416500601434,0,Bajo
7157,0,Chat,Business Page,Content Violation,1,3,636,0.0,Positive,2025-04-22,0.18413003270425796,0,Bajo
4681,1,Chat,Business Page,Ad Billing,0,4,776,0.0,Neutral,2025-04-01,0.17558713569522238,0,Bajo
2560,0,Email,Business Page,General Support,0,5,681,0.0,Positive,2025-04-29,0.18313874956446866,0,Bajo
3208,1,Email,User,Account Access,1,1,698,0.0,Positive,2025-04-10,0.207484433689352,0,Bajo
9130,0,Email,Business Page,General Support,1,1,643,0.0,Negative,2025-04-27,0.20286546144816367,0,Bajo
1734,0,Email,Advertiser,Account Access,0,5,508,0.0,Neutral,2025-04-04,0.20193563191209865,0,Bajo
2506,0,Voice,User,Content Violation,0,4,629,0.0,Positive,2025-04-04,0.19089612474237352,0,Bajo
4984,0,Chat,Business Page,General Support,1,2,616,0.0,Neutral,2025-04-25,0.20166024725384796,0,Bajo
8605,0,Chat,Business Page,Content Violation,1,2,878,0.0,Positive,2025-04-12,0.2042539112759001,0,Bajo
2121,0,Chat,Advertiser,Ad Billing,0,2,615,741.84,Positive,2025-04-28,0.15864838953410182,0,Bajo
7821,0,Email,Business Page,Ad Billing,1,5,599,0.0,Positive,2025-04-05,0.19298093256605867,0,Bajo
2487,0,Email,User,Page Management,0,3,524,0.0,Neutral,2025-04-14,0.20468721189863737,0,Bajo
338,0,Chat,User,General Support,1,5,664,0.0,Negative,2025-04-14,0.21608328686021974,0,Bajo
6711,0,Voice,User,Content Violation,0,5,573,0.0,Positive,2025-04-21,0.20069305042929103,0,Bajo
7747,0,Chat,Business Page,Account Access,1,4,664,0.0,Neutral,2025-04-01,0.19386596945329554,0,Bajo
6228,1,Chat,User,General Support,1,5,646,0.0,Positive,2025-04-10,0.19195814320831192,0,Bajo
6057,0,Chat,User,Content Violation,0,2,518,0.0,Negative,2025-04-19,0.1955071970112285,0,Bajo
9882,0,Chat,User,Account Access,1,5,605,0.0,Positive,2025-04-11,0.20541405304632418,0,Bajo
8124,1,Voice,User,Content Violation,1,1,453,0.0,Neutral,2025-04-27,0.1952193588708357,0,Bajo
5586,0,Chat,User,Content Violation,1,2,484,0.0,Neutral,2025-04-08,0.18716133312271918,0,Bajo
706,0,Email,Advertiser,Content Violation,1,4,692,0.0,Neutral,2025-04-14,0.18365279515995656,0,Bajo
4345,0,Voice,User,General Support,1,3,749,0.0,Neutral,2025-04-03,0.20357443699981817,0,Bajo
9144,1,Chat,Business Page,Ad Billing,1,5,733,0.0,Positive,2025-04-28,0.18463693476998674,0,Bajo
3405,0,Email,Business Page,General Support,1,5,350,0.0,Neutral,2025-04-11,0.2034068979490388,0,Bajo
8014,0,Email,User,Page Management,1,1,318,0.0,Negative,2025-04-04,0.227254052169701,0,Bajo
8995,0,Chat,Business Page,General Support,1,4,564,0.0,Positive,2025-04-16,0.18828880307316934,0,Bajo
8215,1,Voice,Advertiser,Ad Billing,1,4,430,732.44,Negative,2025-04-02,0.2559230670798669,0,Bajo
5227,0,Voice,User,Ad Billing,0,1,756,0.0,Positive,2025-04-01,0.20294722276860316,0,Bajo
5412,0,Email,Advertiser,General Support,0,5,688,0.0,Positive,2025-04-23,0.18510717694508808,0,Bajo
3235,0,Chat,Business Page,Account Access,1,4,592,0.0,Negative,2025-04-23,0.21002305226463236,0,Bajo
6140,0,Email,Advertiser,Page Management,0,4,471,0.0,Negative,2025-04-24,0.20771664341863919,0,Bajo
1048,0,Email,Advertiser,Page Management,0,4,591,0.0,Negative,2025-04-11,0.2040107287124356,0,Bajo
1420,0,Email,User,Ad Billing,1,5,663,0.0,Positive,2025-04-15,0.19881005530969628,0,Bajo
5942,0,Chat,Business Page,Account Access,1,4,684,0.0,Neutral,2025-04-17,0.1930379164628773,0,Bajo
764,0,Chat,Advertiser,Content Violation,0,4,368,0.0,Positive,2025-04-15,0.21104895411617422,0,Bajo
5231,0,Email,Business Page,Ad Billing,1,4,584,0.0,Negative,2025-04-22,0.2075836304383535,0,Bajo
8317,1,Voice,User,Page Management,1,1,703,0.0,Positive,2025-04-19,0.2213080184486781,0,Bajo
7985,0,Chat,Business Page,Page Management,1,1,879,0.0,Negative,2025-04-23,0.2108393608367886,0,Bajo
9392,1,Chat,User,General Support,1,3,556,0.0,Negative,2025-04-25,0.22399045888895874,0,Bajo
8374,0,Chat,User,Content Violation,1,5,846,0.0,Positive,2025-04-14,0.1724671748376624,0,Bajo
9414,0,Email,Business Page,Account Access,1,4,560,0.0,Neutral,2025-04-12,0.19367882311855125,0,Bajo
1192,0,Email,Business Page,Page Management,1,5,669,0.0,Negative,2025-04-10,0.2081988392504756,0,Bajo
3118,1,Chat,User,Content Violation,1,4,450,0.0,Negative,2025-04-17,0.19558671092698218,0,Bajo
6222,0,Voice,User,General Support,1,5,663,0.0,Positive,2025-04-07,0.19957867847955243,0,Bajo
6345,0,Chat,Business Page,Content Violation,1,5,746,0.0,Negative,2025-04-03,0.17378923852720113,0,Bajo
1588,0,Voice,User,General Support,1,5,693,0.0,Negative,2025-04-15,0.21232007151151508,0,Bajo
3606,0,Chat,Advertiser,General Support,0,5,591,0.0,Negative,2025-04-26,0.19652038678113093,0,Bajo
6958,0,Email,Business Page,Page Management,0,5,662,0.0,Negative,2025-04-08,0.20761305536107777,0,Bajo
7594,0,Chat,Business Page,Account Access,1,4,606,0.0,Positive,2025-04-23,0.19579860005938635,0,Bajo
1229,0,Email,Advertiser,Account Access,0,5,394,0.0,Neutral,2025-04-23,0.20372114673547898,0,Bajo
1202,0,Chat,Business Page,General Support,1,4,621,0.0,Positive,2025-04-16,0.1863009326916277,0,Bajo
1113,0,Email,User,Account Access,0,4,644,0.0,Negative,2025-04-02,0.2140149147037073,0,Bajo
7312,0,Chat,Business Page,Ad Billing,1,4,859,0.0,Neutral,2025-04-24,0.16819526779500577,0,Bajo
3863,1,Email,Business Page,Content Violation,0,4,776,0.0,Negative,2025-04-01,0.1810296023720722,0,Bajo
2013,0,Email,Advertiser,Page Management,1,3,575,0.0,Neutral,2025-04-22,0.20319224643277942,0,Bajo
8558,1,Voice,Advertiser,Account Access,1,5,653,0.0,Negative,2025-04-06,0.21157184165713458,0,Bajo
5338,0,Chat,Advertiser,Ad Billing,1,5,502,97.6,Neutral,2025-04-18,0.19555139260348142,0,Bajo
899,1,Email,User,Page Management,1,4,722,0.0,Positive,2025-04-03,0.20056373518129797,0,Bajo
9177,0,Email,Business Page,General Support,0,5,364,0.0,Positive,2025-04-09,0.20445804049249225,0,Bajo
2672,0,Email,User,Content Violation,1,5,436,0.0,Positive,2025-04-09,0.19123105007562402,0,Bajo
4164,0,Email,Business Page,Account Access,1,4,696,0.0,Neutral,2025-04-23,0.19591289702450376,0,Bajo
9550,0,Voice,Business Page,General Support,1,4,338,0.0,Positive,2025-04-02,0.21535363784042139,0,Bajo
4997,0,Email,User,General Support,0,4,429,0.0,Negative,2025-04-22,0.2224696009871421,0,Bajo
9804,0,Chat,Business Page,Page Management,1,1,775,0.0,Negative,2025-04-24,0.20797874139047798,0,Bajo
5485,0,Chat,Advertiser,Content Violation,1,4,390,0.0,Negative,2025-04-02,0.19734590254928647,0,Bajo
1659,0,Email,Business Page,Page Management,1,5,658,0.0,Positive,2025-04-14,0.1980687009661416,0,Bajo
562,1,Chat,Advertiser,Page Management,1,1,627,0.0,Negative,2025-04-06,0.1973543311982374,0,Bajo
3952,0,Email,Business Page,Content Violation,1,5,539,0.0,Neutral,2025-04-22,0.16788373878022161,0,Bajo
3367,0,Chat,Business Page,General Support,1,5,512,0.0,Neutral,2025-04-05,0.18874529144496585,0,Bajo
4434,0,Email,Business Page,Content Violation,1,4,934,0.0,Positive,2025-04-14,0.16472796225663225,0,Bajo
1864,0,Chat,User,Account Access,1,4,388,0.0,Positive,2025-04-19,0.20735570733412234,0,Bajo
4937,0,Email,User,Content Violation,1,4,598,0.0,Negative,2025-04-15,0.18803653124913433,0,Bajo
5784,0,Voice,Business Page,General Support,1,3,679,0.0,Neutral,2025-04-27,0.1981519877466618,0,Bajo
5317,0,Voice,Advertiser,Ad Billing,1,5,726,64.94,Neutral,2025-04-28,0.19469215914876187,0,Bajo
5952,0,Email,Business Page,Ad Billing,0,2,366,0.0,Positive,2025-04-24,0.1944919820922158,0,Bajo
995,0,Email,Advertiser,General Support,0,4,549,0.0,Positive,2025-04-04,0.19393610791159788,0,Bajo
7301,1,Email,User,Page Management,1,4,770,0.0,Negative,2025-04-15,0.2163087642774555,0,Bajo
3460,0,Email,Advertiser,Account Access,0,5,699,0.0,Neutral,2025-04-25,0.19783081104009492,0,Bajo
2239,1,Email,Business Page,Ad Billing,0,4,662,0.0,Neutral,2025-04-10,0.18367436631313086,0,Bajo
6936,0,Email,Business Page,Ad Billing,1,5,473,0.0,Positive,2025-04-12,0.18986508982832442,0,Bajo
1400,1,Chat,Business Page,Content Violation,1,4,610,0.0,Positive,2025-04-01,0.18398705262734164,0,Bajo
9731,0,Chat,Business Page,Content Violation,0,3,659,0.0,Negative,2025-04-22,0.1815315423113725,0,Bajo
6787,1,Chat,User,Page Management,1,4,630,0.0,Positive,2025-04-11,0.19383865143970852,0,Bajo
1645,0,Voice,Business Page,Page Management,0,2,581,0.0,Positive,2025-04-22,0.22076880729956808,0,Bajo
2206,0,Email,Advertiser,Account Access,1,2,428,0.0,Neutral,2025-04-15,0.19945693078118956,0,Bajo
3256,0,Voice,User,Content Violation,0,5,674,0.0,Negative,2025-04-26,0.1907368201605036,0,Bajo
325,0,Chat,Advertiser,Content Violation,1,5,662,0.0,Neutral,2025-04-24,0.17722942018152119,0,Bajo
1763,1,Chat,Business Page,Page Management,0,5,653,0.0,Positive,2025-04-02,0.18609867214563713,0,Bajo
5711,0,Voice,Business Page,Ad Billing,1,5,568,0.0,Negative,2025-04-14,0.2054608679187824,0,Bajo
7065,0,Chat,User,Ad Billing,1,5,650,0.0,Negative,2025-04-22,0.21021102881405346,0,Bajo
9347,0,Voice,User,General Support,0,5,765,0.0,Neutral,2025-04-25,0.19918324842206478,0,Bajo
3817,0,Email,User,Account Access,1,4,530,0.0,Positive,2025-04-05,0.20681111737980176,0,Bajo
3406,0,Chat,Business Page,Account Access,1,3,703,0.0,Neutral,2025-04-11,0.1959732909767107,0,Bajo
6618,0,Chat,Advertiser,General Support,1,5,525,0.0,Positive,2025-04-12,0.19211441230706877,0,Bajo
975,0,Chat,Business Page,Content Violation,1,4,592,0.0,Neutral,2025-04-24,0.1687712009780055,0,Bajo
4582,0,Chat,Business Page,Content Violation,1,2,551,0.0,Negative,2025-04-27,0.18862818417290264,0,Bajo
3946,0,Email,User,Ad Billing,1,5,661,0.0,Negative,2025-04-02,0.21210037620033653,0,Bajo
3620,1,Chat,Advertiser,Page Management,1,2,720,0.0,Negative,2025-04-14,0.2112301925834436,0,Bajo
7835,0,Email,Business Page,Page Management,0,5,758,0.0,Negative,2025-04-07,0.2078025209750332,0,Bajo
7023,0,Chat,Business Page,Content Violation,1,5,724,0.0,Negative,2025-04-28,0.17237988239078147,0,Bajo
5542,0,Email,User,Ad Billing,1,5,684,0.0,Neutral,2025-04-16,0.19677751086942286,0,Bajo
8879,0,Chat,User,Content Violation,1,5,672,0.0,Positive,2025-04-03,0.18163073486988046,0,Bajo
1958,1,Chat,User,General Support,1,1,544,0.0,Positive,2025-04-24,0.1975494197780701,0,Bajo
6758,0,Voice,Advertiser,Page Management,1,3,547,0.0,Positive,2025-04-16,0.22019102625368897,0,Bajo
9585,0,Chat,Business Page,Ad Billing,1,4,568,0.0,Negative,2025-04-01,0.20282407316958528,0,Bajo
2215,0,Chat,User,Content Violation,0,5,573,0.0,Negative,2025-04-24,0.18631565106988424,0,Bajo
